Frame	Candidate	Score
1	(0.135, 0.149, 0.14, 0.248, 0.431)	-1069.57589333
3	(0.135, 0.144, 0.184, 0.404, 0.27)	-1124.7149474
1	(0.135, 0.241, 0.139, 0.244, 0.14)	-1066.37036766
4	(0.27, 0.14, 0.244, 0.139, 0.357)	-1166.61254146
2	(0.135, 0.241, 0.139, 0.244, 0.14)	-1171.14356533
4	(0.135, 0.27, 0.133, 0.118, 0.431)	-1099.28327558
0	(0.184, 0.305, 0.149, 0.14, 0.27)	-1102.87797905
0	(0.135, 0.27, 0.133, 0.118, 0.431)	-1120.31630594
2	(0.184, 0.305, 0.149, 0.14, 0.27)	-1179.37120063
2	(0.135, 0.27, 0.133, 0.118, 0.431)	-1057.44910581
4	(0.184, 0.305, 0.149, 0.14, 0.27)	-1205.23876913
0	(0.149, 0.132, 0.27, 0.248, 0.431)	-1109.52523954
3	(0.135, 0.241, 0.139, 0.244, 0.27)	-1137.52227542
0	(0.144, 0.241, 0.327, 0.248, 0.118)	-1125.90390565
1	(0.135, 0.27, 0.14, 0.27, 0.33)	-1067.48502906
1	(0.144, 0.241, 0.327, 0.248, 0.118)	-1066.28894498
2	(0.27, 0.14, 0.244, 0.139, 0.357)	-1047.61445177
0	(0.27, 0.133, 0.118, 0.121, 0.504)	-1120.58581944
2	(0.135, 0.241, 0.139, 0.244, 0.27)	-1061.37010753
3	(0.135, 0.27, 0.14, 0.27, 0.33)	-1065.67566835
3	(0.149, 0.132, 0.27, 0.248, 0.431)	-1029.82407811
2	(0.149, 0.132, 0.27, 0.248, 0.431)	-1073.8943523
4	(0.135, 0.241, 0.139, 0.244, 0.27)	-1130.93548438
4	(0.144, 0.241, 0.327, 0.248, 0.118)	-1171.47965544
4	(0.144, 0.135, 0.36, 0.327, 0.133)	-1207.1505771
0	(0.27, 0.242, 0.144, 0.244, 0.27)	-1108.80737256
0	(0.144, 0.135, 0.27, 0.133, 0.27)	-1120.29653487
4	(0.27, 0.133, 0.118, 0.121, 0.504)	-1165.74250386
2	(0.144, 0.135, 0.27, 0.133, 0.27)	-1094.79848744
2	(0.135, 0.132, 0.14, 0.133, 0.33)	-1136.00971268
3	(0.144, 0.135, 0.27, 0.133, 0.27)	-1221.63257612
4	(0.135, 0.27, 0.14, 0.27, 0.33)	-1051.63113547
1	(0.27, 0.242, 0.144, 0.244, 0.27)	-1038.75208254
2	(0.135, 0.277, 0.184, 0.404, 0.14)	-1041.4911463
1	(0.132, 0.14, 0.242, 0.144, 0.139)	-1086.70716305
1	(0.144, 0.241, 0.332, 0.27, 0.133)	-1064.53758997
3	(0.144, 0.241, 0.332, 0.27, 0.133)	-1181.63846857
3	(0.184, 0.305, 0.149, 0.14, 0.27)	-1176.52210525
0	(0.135, 0.241, 0.139, 0.244, 0.14)	-1110.0939904
1	(0.139, 0.327, 0.242, 0.305, 0.404)	-1019.06159895
0	(0.144, 0.135, 0.36, 0.327, 0.133)	-1096.28983677
3	(0.139, 0.327, 0.242, 0.305, 0.404)	-1030.5486019
0	(0.135, 0.277, 0.184, 0.404, 0.14)	-1114.06340953
0	(0.144, 0.241, 0.332, 0.14, 0.27)	-1105.24150716
3	(0.144, 0.241, 0.332, 0.14, 0.27)	-1164.89803022
4	(0.144, 0.241, 0.332, 0.14, 0.27)	-1166.66961197
4	(0.139, 0.327, 0.242, 0.305, 0.404)	-1084.74582488
1	(0.135, 0.132, 0.14, 0.133, 0.33)	-1091.35998632
0	(0.144, 0.139, 0.332, 0.27, 0.133)	-1119.02969818
2	(0.144, 0.135, 0.36, 0.327, 0.133)	-1126.85951401
3	(0.132, 0.14, 0.242, 0.144, 0.139)	-1323.90364695
3	(0.135, 0.241, 0.139, 0.244, 0.14)	-1235.84001112
1	(0.135, 0.241, 0.139, 0.244, 0.27)	-1053.14208403
4	(0.27, 0.242, 0.144, 0.244, 0.27)	-1203.65250303
1	(0.144, 0.135, 0.132, 0.27, 0.133)	-1073.4839831
2	(0.144, 0.139, 0.332, 0.27, 0.133)	-1131.14475683
4	(0.144, 0.139, 0.332, 0.27, 0.133)	-1198.02028202
1	(0.144, 0.241, 0.332, 0.14, 0.27)	-1057.62013669
2	(0.139, 0.327, 0.242, 0.305, 0.404)	-1023.95599656
0	(0.144, 0.135, 0.132, 0.27, 0.133)	-1121.86731245
0	(0.135, 0.241, 0.139, 0.244, 0.27)	-1108.63851714
4	(0.149, 0.132, 0.27, 0.248, 0.431)	-1021.54442506
4	(0.144, 0.135, 0.36, 0.332, 0.386)	-1036.33274133
4	(0.144, 0.135, 0.27, 0.133, 0.27)	-1197.76727257
0	(0.144, 0.184, 0.392, 0.133, 0.118)	-1121.85856168
1	(0.144, 0.184, 0.392, 0.133, 0.118)	-1070.94255399
4	(0.135, 0.132, 0.14, 0.133, 0.33)	-1218.44505137
0	(0.135, 0.132, 0.14, 0.133, 0.33)	-1154.9653249
1	(0.144, 0.135, 0.27, 0.133, 0.27)	-1066.97759429
2	(0.144, 0.135, 0.132, 0.27, 0.238)	-1108.13383474
2	(0.144, 0.135, 0.36, 0.332, 0.386)	-1060.89863202
4	(0.144, 0.135, 0.132, 0.27, 0.238)	-1211.15014163
0	(0.144, 0.135, 0.132, 0.27, 0.238)	-1121.86403332
3	(0.135, 0.132, 0.14, 0.133, 0.33)	-1267.87160678
1	(0.149, 0.132, 0.27, 0.248, 0.431)	-1043.33769944
3	(0.144, 0.135, 0.132, 0.27, 0.238)	-1227.55921245
2	(0.135, 0.27, 0.133, 0.238, 0.504)	-1025.26999962
2	(0.132, 0.14, 0.242, 0.144, 0.139)	-1201.46338943
3	(0.135, 0.27, 0.133, 0.238, 0.504)	-1023.2995982
4	(0.144, 0.135, 0.132, 0.27, 0.133)	-1275.12909256
1	(0.135, 0.277, 0.184, 0.404, 0.14)	-1078.66293603
4	(0.135, 0.277, 0.184, 0.404, 0.14)	-1167.73702352
4	(0.132, 0.14, 0.242, 0.144, 0.139)	-1287.61120056
0	(0.132, 0.14, 0.242, 0.144, 0.139)	-1122.40386061
3	(0.144, 0.135, 0.36, 0.082, 0.404)	-1128.19217274
3	(0.144, 0.135, 0.132, 0.27, 0.133)	-1288.31548334
0	(0.139, 0.327, 0.242, 0.305, 0.404)	-1082.2140061
0	(0.144, 0.149, 0.14, 0.27, 0.432)	-1116.59307877
1	(0.144, 0.149, 0.14, 0.27, 0.432)	-1049.56881176
3	(0.132, 0.244, 0.139, 0.082, 0.305)	-1237.8147261
2	(0.144, 0.135, 0.132, 0.27, 0.133)	-1185.89320992
3	(0.135, 0.132, 0.27, 0.118, 0.431)	-1167.28899465
0	(0.184, 0.305, 0.135, 0.36, 0.332)	-1076.65791369
3	(0.135, 0.277, 0.184, 0.404, 0.14)	-1139.53488251
0	(0.132, 0.244, 0.139, 0.082, 0.305)	-1144.12921236
1	(0.144, 0.139, 0.332, 0.27, 0.133)	-1068.89928318
4	(0.184, 0.305, 0.135, 0.36, 0.332)	-1029.16913557
2	(0.184, 0.305, 0.135, 0.36, 0.332)	-1023.17404728
4	(0.135, 0.132, 0.27, 0.118, 0.431)	-1102.3652124
3	(0.144, 0.184, 0.392, 0.133, 0.118)	-1300.439264
3	(0.144, 0.139, 0.332, 0.27, 0.133)	-1230.73306331
4	(0.144, 0.184, 0.392, 0.133, 0.118)	-1210.64341184
3	(0.144, 0.135, 0.36, 0.332, 0.386)	-1035.96690282
1	(0.27, 0.242, 0.149, 0.244, 0.184)	-1043.26471201
3	(0.27, 0.242, 0.149, 0.244, 0.184)	-1171.96746672
3	(0.149, 0.14, 0.133, 0.33, 0.277)	-1175.4906301
1	(0.144, 0.135, 0.36, 0.082, 0.404)	-1055.64175974
1	(0.144, 0.135, 0.36, 0.332, 0.386)	-1045.92732854
2	(0.144, 0.135, 0.36, 0.082, 0.404)	-1110.05396958
4	(0.27, 0.242, 0.149, 0.244, 0.184)	-1207.27947809
1	(0.144, 0.135, 0.132, 0.27, 0.238)	-1066.47354513
0	(0.144, 0.135, 0.36, 0.332, 0.386)	-1094.06911788
0	(0.144, 0.241, 0.327, 0.248, 0.386)	-1075.98728697
4	(0.149, 0.14, 0.133, 0.33, 0.277)	-1168.67517017
0	(0.135, 0.27, 0.133, 0.238, 0.504)	-1108.22960151
2	(0.144, 0.184, 0.392, 0.133, 0.118)	-1091.3705864
1	(0.144, 0.241, 0.327, 0.248, 0.386)	-1032.20485498
1	(0.135, 0.27, 0.133, 0.238, 0.504)	-1046.68815575
3	(0.144, 0.139, 0.082, 0.411, 0.238)	-1315.06161817
0	(0.144, 0.149, 0.132, 0.36, 0.327)	-1108.12005455
2	(0.144, 0.149, 0.132, 0.36, 0.327)	-1071.81315988
4	(0.144, 0.241, 0.327, 0.248, 0.386)	-1118.46947322
4	(0.135, 0.27, 0.133, 0.238, 0.504)	-1037.17568985
1	(0.184, 0.305, 0.135, 0.36, 0.332)	-1018.44438647
0	(0.144, 0.135, 0.36, 0.082, 0.404)	-1125.10082592
0	(0.135, 0.132, 0.27, 0.118, 0.431)	-1126.84781827
3	(0.144, 0.241, 0.327, 0.248, 0.386)	-1136.58071613
3	(0.135, 0.241, 0.327, 0.248, 0.386)	-1159.84194616
4	(0.144, 0.135, 0.36, 0.082, 0.404)	-1186.01681793
2	(0.149, 0.14, 0.133, 0.33, 0.277)	-1100.52470446
0	(0.27, 0.242, 0.149, 0.244, 0.184)	-1119.87253797
2	(0.135, 0.132, 0.27, 0.118, 0.431)	-1108.14093255
1	(0.135, 0.132, 0.27, 0.118, 0.431)	-1063.58304547
4	(0.144, 0.149, 0.14, 0.27, 0.432)	-1123.05283245
2	(0.144, 0.149, 0.14, 0.27, 0.432)	-1067.87769552
3	(0.144, 0.149, 0.14, 0.27, 0.432)	-1094.2474066
2	(0.27, 0.242, 0.149, 0.244, 0.184)	-1126.38436871
1	(0.132, 0.244, 0.139, 0.082, 0.305)	-1071.73104058
0	(0.139, 0.241, 0.135, 0.396, 0.133)	-1114.13105612
2	(0.132, 0.244, 0.139, 0.082, 0.305)	-1166.59818261
1	(0.144, 0.139, 0.082, 0.411, 0.238)	-1059.21858289
2	(0.144, 0.139, 0.082, 0.411, 0.238)	-1084.73167404
1	(0.184, 0.082, 0.332, 0.14, 0.248)	-1050.97775608
2	(0.184, 0.082, 0.332, 0.14, 0.248)	-1144.38556869
3	(0.139, 0.241, 0.135, 0.396, 0.133)	-1198.45315985
0	(0.184, 0.082, 0.332, 0.14, 0.248)	-1114.69132026
1	(0.139, 0.241, 0.135, 0.396, 0.133)	-1072.96087989
3	(0.184, 0.305, 0.135, 0.36, 0.332)	-1102.68244913
2	(0.135, 0.27, 0.14, 0.244, 0.33)	-1032.51495866
4	(0.132, 0.244, 0.139, 0.082, 0.305)	-1264.82147035
3	(0.135, 0.27, 0.14, 0.244, 0.33)	-1085.8734376
4	(0.135, 0.27, 0.14, 0.244, 0.33)	-1074.07188994
1	(0.184, 0.392, 0.242, 0.135, 0.36)	-1044.95072413
1	(0.144, 0.149, 0.132, 0.36, 0.327)	-1049.8487133
0	(0.149, 0.14, 0.133, 0.33, 0.277)	-1108.2606068
3	(0.144, 0.149, 0.132, 0.36, 0.327)	-1152.72770789
4	(0.139, 0.241, 0.135, 0.396, 0.133)	-1131.54779101
1	(0.149, 0.14, 0.133, 0.33, 0.277)	-1051.15470362
3	(0.139, 0.082, 0.305, 0.242, 0.14)	-1281.29341447
4	(0.135, 0.241, 0.327, 0.248, 0.386)	-1123.53031856
2	(0.184, 0.392, 0.242, 0.135, 0.36)	-1063.81518291
0	(0.144, 0.149, 0.132, 0.396, 0.118)	-1117.81206766
2	(0.144, 0.241, 0.327, 0.248, 0.386)	-1036.24536525
2	(0.144, 0.149, 0.132, 0.396, 0.118)	-1101.02281383
3	(0.144, 0.149, 0.132, 0.396, 0.118)	-1241.209803
4	(0.144, 0.139, 0.082, 0.411, 0.238)	-1219.0346184
0	(0.135, 0.241, 0.327, 0.248, 0.386)	-1090.70512317
4	(0.144, 0.149, 0.132, 0.396, 0.118)	-1209.04301572
3	(0.184, 0.082, 0.332, 0.14, 0.248)	-1230.06715059
0	(0.135, 0.149, 0.14, 0.133, 0.33)	-1154.24578223
1	(0.135, 0.27, 0.14, 0.244, 0.33)	-1062.06330236
1	(0.135, 0.241, 0.327, 0.248, 0.386)	-1036.21847294
4	(0.144, 0.149, 0.132, 0.36, 0.327)	-1130.88912271
2	(0.135, 0.241, 0.327, 0.248, 0.386)	-1038.15756596
0	(0.135, 0.27, 0.14, 0.244, 0.33)	-1108.01870264
0	(0.144, 0.139, 0.082, 0.411, 0.238)	-1114.35716525
1	(0.132, 0.244, 0.139, 0.327, 0.242)	-1059.18984547
2	(0.184, 0.392, 0.133, 0.118, 0.121)	-1295.5686099
0	(0.27, 0.242, 0.149, 0.332, 0.139)	-1107.78915169
0	(0.139, 0.082, 0.305, 0.242, 0.14)	-1113.13135082
0	(0.132, 0.244, 0.139, 0.327, 0.242)	-1107.9082351
2	(0.139, 0.082, 0.305, 0.242, 0.14)	-1234.71777089
2	(0.135, 0.149, 0.14, 0.133, 0.33)	-1123.90731378
4	(0.184, 0.392, 0.133, 0.118, 0.121)	-1351.98030794
1	(0.184, 0.082, 0.241, 0.242, 0.133)	-1080.38447598
2	(0.139, 0.241, 0.135, 0.396, 0.133)	-1062.96406713
0	(0.139, 0.241, 0.149, 0.14, 0.133)	-1119.0624021
4	(0.184, 0.082, 0.332, 0.14, 0.248)	-1205.88112463
2	(0.139, 0.241, 0.149, 0.14, 0.133)	-1305.39631911
4	(0.27, 0.242, 0.149, 0.332, 0.139)	-1188.93853621
1	(0.27, 0.242, 0.149, 0.332, 0.139)	-1044.50659881
4	(0.139, 0.241, 0.149, 0.14, 0.133)	-1398.77053273
2	(0.27, 0.242, 0.149, 0.332, 0.139)	-1114.41458174
0	(0.144, 0.241, 0.332, 0.27, 0.118)	-1129.78762936
3	(0.27, 0.242, 0.149, 0.332, 0.139)	-1185.04581472
1	(0.144, 0.241, 0.332, 0.27, 0.118)	-1066.38630648
1	(0.139, 0.082, 0.305, 0.242, 0.14)	-1076.74529666
0	(0.184, 0.392, 0.242, 0.135, 0.36)	-1077.89932871
4	(0.139, 0.082, 0.305, 0.242, 0.14)	-1292.03173866
2	(0.135, 0.149, 0.27, 0.118, 0.431)	-1086.57026055
3	(0.184, 0.392, 0.242, 0.135, 0.36)	-1125.12217092
0	(0.135, 0.149, 0.27, 0.118, 0.431)	-1124.93821313
0	(0.184, 0.392, 0.133, 0.118, 0.121)	-1126.84353163
1	(0.135, 0.149, 0.14, 0.133, 0.33)	-1090.96153311
4	(0.135, 0.149, 0.14, 0.133, 0.33)	-1208.14389261
3	(0.135, 0.149, 0.14, 0.133, 0.33)	-1261.3089117
3	(0.144, 0.184, 0.404, 0.27, 0.238)	-1176.008852
2	(0.149, 0.132, 0.36, 0.082, 0.411)	-1102.68771402
1	(0.144, 0.149, 0.132, 0.396, 0.118)	-1082.10897414
3	(0.135, 0.149, 0.27, 0.118, 0.431)	-1167.37195329
4	(0.184, 0.392, 0.242, 0.135, 0.36)	-1115.00246975
2	(0.144, 0.135, 0.36, 0.082, 0.411)	-1109.87939014
4	(0.144, 0.135, 0.36, 0.082, 0.411)	-1184.29528512
4	(0.132, 0.244, 0.139, 0.327, 0.242)	-1075.03289576
0	(0.135, 0.27, 0.248, 0.118, 0.27)	-1110.75722631
1	(0.135, 0.27, 0.248, 0.118, 0.27)	-1063.70012009
0	(0.27, 0.133, 0.27, 0.332, 0.139)	-1092.53682762
3	(0.132, 0.244, 0.139, 0.327, 0.242)	-1126.08522865
0	(0.135, 0.132, 0.27, 0.133, 0.327)	-1123.73724129
1	(0.144, 0.184, 0.404, 0.27, 0.238)	-1054.66899278
3	(0.144, 0.149, 0.14, 0.133, 0.118)	-1413.04167013
2	(0.184, 0.082, 0.241, 0.242, 0.133)	-1151.307749
0	(0.184, 0.082, 0.241, 0.242, 0.133)	-1113.91202221
0	(0.144, 0.135, 0.132, 0.332, 0.357)	-1110.90997642
4	(0.144, 0.149, 0.14, 0.133, 0.118)	-1424.52792706
3	(0.184, 0.082, 0.241, 0.242, 0.133)	-1241.60664223
1	(0.184, 0.392, 0.133, 0.118, 0.121)	-1086.40854614
3	(0.184, 0.392, 0.133, 0.118, 0.121)	-1322.71860367
2	(0.144, 0.135, 0.132, 0.332, 0.357)	-1064.6159656
2	(0.132, 0.244, 0.139, 0.327, 0.242)	-1036.14704284
3	(0.139, 0.241, 0.149, 0.14, 0.133)	-1305.28011668
4	(0.144, 0.139, 0.327, 0.248, 0.386)	-1054.12067959
2	(0.139, 0.082, 0.392, 0.14, 0.149)	-1239.13948104
4	(0.184, 0.082, 0.241, 0.242, 0.133)	-1225.82402004
1	(0.27, 0.133, 0.27, 0.332, 0.139)	-1020.62176093
4	(0.144, 0.135, 0.132, 0.332, 0.357)	-1124.51251243
2	(0.144, 0.241, 0.332, 0.27, 0.118)	-1039.44525286
2	(0.27, 0.242, 0.144, 0.184, 0.082)	-1133.6473128
3	(0.139, 0.082, 0.392, 0.14, 0.149)	-1370.15561617
0	(0.132, 0.149, 0.144, 0.184, 0.411)	-1135.38505544
4	(0.144, 0.241, 0.332, 0.27, 0.118)	-1166.80916529
1	(0.132, 0.149, 0.144, 0.184, 0.411)	-1064.08204451
2	(0.27, 0.133, 0.27, 0.332, 0.139)	-1059.75161873
3	(0.27, 0.14, 0.27, 0.238, 0.121)	-1188.87344967
3	(0.144, 0.241, 0.332, 0.27, 0.118)	-1188.81945541
3	(0.144, 0.135, 0.36, 0.082, 0.411)	-1125.99272717
2	(0.144, 0.139, 0.327, 0.248, 0.386)	-1075.20826556
0	(0.144, 0.149, 0.14, 0.133, 0.118)	-1182.58804945
1	(0.135, 0.149, 0.27, 0.118, 0.431)	-1059.20688182
4	(0.132, 0.149, 0.144, 0.184, 0.411)	-1147.4665614
1	(0.139, 0.241, 0.149, 0.14, 0.133)	-1088.08765237
1	(0.144, 0.149, 0.14, 0.133, 0.118)	-1099.63852432
1	(0.27, 0.14, 0.27, 0.238, 0.121)	-1036.93816782
0	(0.144, 0.244, 0.14, 0.27, 0.396)	-1105.41067584
4	(0.135, 0.149, 0.27, 0.118, 0.431)	-1112.52169931
2	(0.144, 0.244, 0.14, 0.27, 0.396)	-1026.12468135
0	(0.144, 0.139, 0.327, 0.248, 0.386)	-1110.43996364
2	(0.27, 0.14, 0.27, 0.238, 0.121)	-1101.40664557
1	(0.184, 0.392, 0.14, 0.149, 0.353)	-1046.82733788
1	(0.144, 0.244, 0.14, 0.27, 0.396)	-1045.71162286
3	(0.144, 0.139, 0.327, 0.248, 0.386)	-1098.66266116
2	(0.144, 0.184, 0.404, 0.27, 0.238)	-1062.56276718
0	(0.184, 0.305, 0.135, 0.36, 0.357)	-1076.6635458
0	(0.144, 0.135, 0.132, 0.27, 0.118)	-1121.86731245
3	(0.27, 0.242, 0.144, 0.139, 0.082)	-1265.38125479
4	(0.144, 0.244, 0.14, 0.27, 0.396)	-1035.57734606
0	(0.144, 0.135, 0.36, 0.082, 0.411)	-1124.99913856
2	(0.144, 0.135, 0.132, 0.27, 0.118)	-1197.19283478
3	(0.144, 0.244, 0.14, 0.133, 0.238)	-1228.84402093
4	(0.144, 0.184, 0.404, 0.27, 0.238)	-1162.89396521
3	(0.144, 0.244, 0.14, 0.27, 0.396)	-1029.23798728
2	(0.144, 0.244, 0.14, 0.133, 0.238)	-1185.0058697
1	(0.144, 0.135, 0.36, 0.082, 0.411)	-1055.35228745
3	(0.184, 0.392, 0.14, 0.149, 0.353)	-1178.84715859
1	(0.149, 0.244, 0.261, 0.27, 0.396)	-1045.38199537
1	(0.184, 0.305, 0.135, 0.36, 0.357)	-1019.15428268
0	(0.144, 0.184, 0.404, 0.27, 0.238)	-1112.13768155
3	(0.135, 0.27, 0.248, 0.118, 0.27)	-1170.19109481
2	(0.27, 0.14, 0.27, 0.33, 0.144)	-1059.11704863
1	(0.144, 0.244, 0.14, 0.133, 0.238)	-1066.37589538
3	(0.135, 0.277, 0.139, 0.327, 0.248)	-1101.67635616
3	(0.27, 0.133, 0.27, 0.332, 0.139)	-1149.16626849
0	(0.149, 0.132, 0.36, 0.082, 0.411)	-1123.31913717
1	(0.149, 0.132, 0.36, 0.082, 0.411)	-1053.9646563
0	(0.27, 0.242, 0.144, 0.139, 0.082)	-1141.70046914
2	(0.149, 0.244, 0.261, 0.27, 0.396)	-1038.13877745
1	(0.27, 0.14, 0.27, 0.33, 0.144)	-1021.63844497
1	(0.27, 0.242, 0.144, 0.139, 0.082)	-1101.78304358
2	(0.27, 0.242, 0.144, 0.139, 0.082)	-1142.05817876
0	(0.132, 0.14, 0.248, 0.121, 0.55)	-1129.94492831
4	(0.27, 0.242, 0.144, 0.139, 0.082)	-1245.23911502
3	(0.132, 0.14, 0.248, 0.121, 0.55)	-1084.46970518
2	(0.132, 0.149, 0.242, 0.248, 0.118)	-1137.25740891
1	(0.144, 0.139, 0.327, 0.248, 0.386)	-1055.03657491
3	(0.144, 0.135, 0.132, 0.332, 0.357)	-1118.28358597
4	(0.132, 0.14, 0.248, 0.121, 0.55)	-1038.12672497
2	(0.132, 0.14, 0.248, 0.121, 0.55)	-1079.02145068
4	(0.144, 0.244, 0.14, 0.133, 0.238)	-1285.15639449
0	(0.144, 0.244, 0.14, 0.248, 0.443)	-1105.88627083
3	(0.144, 0.244, 0.14, 0.248, 0.443)	-1022.59047398
0	(0.132, 0.149, 0.144, 0.139, 0.327)	-1155.78239692
1	(0.132, 0.149, 0.144, 0.139, 0.327)	-1090.14923224
3	(0.132, 0.149, 0.144, 0.184, 0.411)	-1139.16110677
3	(0.132, 0.149, 0.242, 0.248, 0.118)	-1237.17260598
1	(0.144, 0.135, 0.27, 0.14, 0.27)	-1064.8155133
4	(0.27, 0.133, 0.27, 0.332, 0.139)	-1150.59781018
4	(0.135, 0.277, 0.139, 0.332, 0.27)	-1054.59882858
1	(0.135, 0.132, 0.27, 0.133, 0.327)	-1065.4270764
2	(0.144, 0.149, 0.14, 0.133, 0.118)	-1322.1689518
3	(0.149, 0.132, 0.36, 0.082, 0.411)	-1125.80742238
3	(0.149, 0.244, 0.184, 0.392, 0.248)	-1128.64301825
4	(0.132, 0.149, 0.144, 0.139, 0.327)	-1207.68873702
0	(0.184, 0.392, 0.14, 0.149, 0.353)	-1105.22336251
0	(0.149, 0.244, 0.184, 0.392, 0.248)	-1109.83166177
3	(0.144, 0.135, 0.27, 0.14, 0.27)	-1216.26644827
4	(0.144, 0.135, 0.27, 0.14, 0.27)	-1197.82239093
2	(0.184, 0.305, 0.135, 0.36, 0.357)	-1023.06619899
0	(0.144, 0.135, 0.27, 0.14, 0.27)	-1118.81466741
0	(0.144, 0.244, 0.14, 0.133, 0.238)	-1118.66624838
2	(0.144, 0.135, 0.27, 0.14, 0.27)	-1094.74146713
1	(0.135, 0.277, 0.139, 0.327, 0.248)	-1055.04239651
1	(0.144, 0.135, 0.132, 0.332, 0.357)	-1053.32330138
0	(0.135, 0.277, 0.139, 0.327, 0.248)	-1106.15263774
4	(0.135, 0.277, 0.139, 0.327, 0.248)	-1078.36496452
4	(0.184, 0.305, 0.135, 0.36, 0.357)	-1029.07291264
2	(0.135, 0.132, 0.27, 0.133, 0.327)	-1106.00492624
1	(0.144, 0.135, 0.132, 0.27, 0.118)	-1075.68323689
2	(0.149, 0.244, 0.184, 0.392, 0.248)	-1043.39995105
4	(0.149, 0.132, 0.36, 0.082, 0.411)	-1183.81369314
4	(0.149, 0.244, 0.261, 0.248, 0.118)	-1208.29075245
3	(0.135, 0.132, 0.27, 0.133, 0.327)	-1224.6564095
2	(0.135, 0.27, 0.248, 0.118, 0.27)	-1077.02544859
0	(0.149, 0.244, 0.261, 0.248, 0.118)	-1114.75761608
2	(0.135, 0.277, 0.139, 0.327, 0.248)	-1032.71022329
4	(0.149, 0.244, 0.261, 0.27, 0.396)	-1051.56141648
4	(0.135, 0.27, 0.248, 0.118, 0.27)	-1218.67902355
4	(0.135, 0.132, 0.27, 0.133, 0.327)	-1207.00762573
0	(0.27, 0.14, 0.27, 0.238, 0.121)	-1106.01771516
2	(0.135, 0.241, 0.082, 0.184, 0.244)	-1184.65988439
0	(0.135, 0.241, 0.082, 0.184, 0.244)	-1123.5549668
1	(0.132, 0.149, 0.242, 0.248, 0.118)	-1084.17143014
1	(0.139, 0.082, 0.392, 0.14, 0.149)	-1069.2643092
4	(0.135, 0.241, 0.082, 0.184, 0.244)	-1289.3797188
4	(0.27, 0.14, 0.27, 0.33, 0.144)	-1150.19971306
3	(0.135, 0.241, 0.082, 0.184, 0.244)	-1236.78860696
2	(0.132, 0.149, 0.144, 0.184, 0.411)	-1095.64100669
1	(0.149, 0.14, 0.248, 0.118, 0.33)	-1068.14464249
3	(0.144, 0.149, 0.14, 0.248, 0.118)	-1293.50077323
3	(0.149, 0.14, 0.248, 0.118, 0.33)	-1200.15343209
4	(0.132, 0.149, 0.242, 0.248, 0.118)	-1216.00099107
3	(0.27, 0.242, 0.144, 0.184, 0.082)	-1239.42789242
0	(0.27, 0.242, 0.144, 0.184, 0.082)	-1146.71555467
1	(0.27, 0.242, 0.144, 0.184, 0.082)	-1095.89862298
0	(0.139, 0.082, 0.392, 0.14, 0.149)	-1118.86940739
4	(0.27, 0.14, 0.27, 0.238, 0.121)	-1159.51590179
1	(0.144, 0.149, 0.14, 0.248, 0.118)	-1075.0187359
4	(0.139, 0.082, 0.392, 0.14, 0.149)	-1317.41381739
3	(0.132, 0.149, 0.144, 0.139, 0.327)	-1254.78752224
4	(0.144, 0.135, 0.132, 0.27, 0.118)	-1291.77843207
1	(0.149, 0.132, 0.277, 0.261, 0.327)	-1060.42542466
4	(0.27, 0.242, 0.144, 0.184, 0.082)	-1225.60009753
2	(0.184, 0.082, 0.332, 0.132, 0.135)	-1173.63626839
1	(0.184, 0.082, 0.332, 0.149, 0.242)	-1051.98862568
1	(0.149, 0.244, 0.139, 0.327, 0.27)	-1058.28602574
3	(0.184, 0.082, 0.332, 0.149, 0.242)	-1228.0019787
0	(0.149, 0.244, 0.261, 0.27, 0.396)	-1103.98803138
3	(0.184, 0.082, 0.332, 0.132, 0.135)	-1348.05962633
3	(0.149, 0.244, 0.261, 0.27, 0.396)	-1043.62705612
3	(0.184, 0.305, 0.135, 0.36, 0.357)	-1092.38497879
2	(0.149, 0.244, 0.139, 0.327, 0.27)	-1026.85256666
0	(0.135, 0.277, 0.139, 0.332, 0.27)	-1106.27300933
0	(0.149, 0.244, 0.139, 0.327, 0.27)	-1104.8584481
1	(0.149, 0.244, 0.184, 0.392, 0.248)	-1059.31892167
0	(0.27, 0.14, 0.27, 0.33, 0.144)	-1089.87264048
0	(0.149, 0.14, 0.248, 0.118, 0.33)	-1124.77118261
4	(0.184, 0.392, 0.14, 0.149, 0.353)	-1106.81795311
3	(0.144, 0.135, 0.132, 0.27, 0.118)	-1300.85515459
1	(0.132, 0.14, 0.248, 0.121, 0.55)	-1062.3191203
2	(0.184, 0.392, 0.14, 0.149, 0.353)	-1108.71112715
1	(0.135, 0.241, 0.082, 0.184, 0.244)	-1080.05149607
3	(0.27, 0.14, 0.27, 0.33, 0.144)	-1141.62356979
1	(0.135, 0.277, 0.139, 0.332, 0.27)	-1054.4768498
2	(0.135, 0.277, 0.139, 0.332, 0.27)	-1023.66800304
3	(0.27, 0.242, 0.241, 0.139, 0.244)	-1152.25265599
4	(0.135, 0.144, 0.184, 0.404, 0.332)	-1128.24203508
0	(0.144, 0.244, 0.132, 0.36, 0.327)	-1105.09803888
2	(0.144, 0.244, 0.132, 0.36, 0.327)	-1034.88305447
4	(0.144, 0.244, 0.14, 0.248, 0.443)	-1035.99118904
